sandboxLog;lambdaLog;timestamp
;{'time': 34700, 'best_bid': 1091, 'best_ask': 1098, 'bidPrice': 1093.5, 'askPrice': 1095.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1972.1207, 'humidity': 76.05583};34700
;{'time': 34800, 'best_bid': 1092, 'best_ask': 1099, 'bidPrice': 1095.0, 'askPrice': 1096.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1971.664, 'humidity': 76.069374};34800
;{'time': 34900, 'best_bid': 1093, 'best_ask': 1100, 'bidPrice': 1095.5, 'askPrice': 1097.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1971.2069, 'humidity': 76.0829};34900
;{'time': 35000, 'best_bid': 1093, 'best_ask': 1100, 'bidPrice': 1095.5, 'askPrice': 1097.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1970.7496, 'humidity': 76.09641};35000
;{'time': 35100, 'best_bid': 1094, 'best_ask': 1101, 'bidPrice': 1096.5, 'askPrice': 1098.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1970.292, 'humidity': 76.10992};35100
;{'time': 35200, 'best_bid': 1093, 'best_ask': 1100, 'bidPrice': 1095.5, 'askPrice': 1097.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1969.834, 'humidity': 76.1234};35200
;{'time': 35300, 'best_bid': 1092, 'best_ask': 1099, 'bidPrice': 1095.0, 'askPrice': 1096.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1969.3759, 'humidity': 76.13687};35300
;{'time': 35400, 'best_bid': 1091, 'best_ask': 1098, 'bidPrice': 1093.5, 'askPrice': 1095.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1968.9174, 'humidity': 76.15033};35400
;{'time': 35500, 'best_bid': 1090, 'best_ask': 1098, 'bidPrice': 1093.0, 'askPrice': 1095.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1968.4586, 'humidity': 76.16377};35500
;{'time': 35600, 'best_bid': 1094, 'best_ask': 1098, 'bidPrice': 1094.0, 'askPrice': 1095.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1967.9996, 'humidity': 76.1772};35600
;{'time': 35700, 'best_bid': 1092, 'best_ask': 1099, 'bidPrice': 1095.0, 'askPrice': 1096.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1967.5403, 'humidity': 76.19061};35700
;{'time': 35800, 'best_bid': 1092, 'best_ask': 1099, 'bidPrice': 1094.5, 'askPrice': 1096.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1967.0808, 'humidity': 76.20402};35800
;{'time': 35900, 'best_bid': 1096, 'best_ask': 1100, 'bidPrice': 1095.5, 'askPrice': 1097.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1966.621, 'humidity': 76.21741};35900
;{'time': 36000, 'best_bid': 1091, 'best_ask': 1095, 'bidPrice': 1094.0, 'askPrice': 1095.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1966.1609, 'humidity': 76.23078};36000
;{'time': 36100, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1965.7004, 'humidity': 76.24414};36100
;{'time': 36200, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1965.2399, 'humidity': 76.257484};36200
;{'time': 36300, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1964.7789, 'humidity': 76.27082};36300
;{'time': 36400, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1964.3179, 'humidity': 76.284134};36400
;{'time': 36500, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1963.8564, 'humidity': 76.29745};36500
;{'time': 36600, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1963.3948, 'humidity': 76.31074};36600
;{'time': 36700, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1962.9329, 'humidity': 76.32401};36700
;{'time': 36800, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1962.4707, 'humidity': 76.33728};36800
;{'time': 36900, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1962.0083, 'humidity': 76.35053};36900
;{'time': 37000, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1961.5457, 'humidity': 76.36378};37000
;{'time': 37100, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1961.0828, 'humidity': 76.37701};37100
;{'time': 37200, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1960.6196, 'humidity': 76.39022};37200
;{'time': 37300, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1960.1562, 'humidity': 76.40342};37300
;{'time': 37400, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1959.6925, 'humidity': 76.41661};37400
;{'time': 37500, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1959.2286, 'humidity': 76.42979};37500
;{'time': 37600, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1958.7646, 'humidity': 76.44295};37600
;{'time': 37700, 'best_bid': 1087, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1958.3003, 'humidity': 76.4561};37700
;{'time': 37800, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1957.8357, 'humidity': 76.46924};37800
;{'time': 37900, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1957.3708, 'humidity': 76.48237};37900
;{'time': 38000, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1956.9059, 'humidity': 76.49548};38000
;{'time': 38100, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1956.4406, 'humidity': 76.50858};38100
;{'time': 38200, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1955.9751, 'humidity': 76.521675};38200
;{'time': 38300, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1955.5094, 'humidity': 76.53475};38300
;{'time': 38400, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1955.0435, 'humidity': 76.54781};38400
;{'time': 38500, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1954.5774, 'humidity': 76.56087};38500
;{'time': 38600, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1954.111, 'humidity': 76.57391};38600
;{'time': 38700, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1953.6444, 'humidity': 76.58694};38700
;{'time': 38800, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1953.1776, 'humidity': 76.59996};38800
;{'time': 38900, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1952.7106, 'humidity': 76.61297};38900
;{'time': 39000, 'best_bid': 1091, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1952.2434, 'humidity': 76.62596};39000
;{'time': 39100, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1951.776, 'humidity': 76.63894};39100
;{'time': 39200, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1951.3083, 'humidity': 76.65192};39200
;{'time': 39300, 'best_bid': 1089, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1950.8406, 'humidity': 76.66487};39300
;{'time': 39400, 'best_bid': 1089, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1950.3724, 'humidity': 76.677826};39400
;{'time': 39500, 'best_bid': 1089, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1949.9043, 'humidity': 76.69076};39500
;{'time': 39600, 'best_bid': 1089, 'best_ask': 1097, 'bidPrice': 1092.0, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1949.4358, 'humidity': 76.70369};39600
;{'time': 39700, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1948.9672, 'humidity': 76.7166};39700
;{'time': 39800, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1948.4984, 'humidity': 76.72951};39800
;{'time': 39900, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1948.0293, 'humidity': 76.7424};39900
;{'time': 40000, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1947.5602, 'humidity': 76.75528};40000
;{'time': 40100, 'best_bid': 1091, 'best_ask': 1098, 'bidPrice': 1093.5, 'askPrice': 1095.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1947.0907, 'humidity': 76.76815};40100
;{'time': 40200, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1946.6212, 'humidity': 76.78101};40200
;{'time': 40300, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1946.1514, 'humidity': 76.79386};40300
;{'time': 40400, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1945.6814, 'humidity': 76.8067};40400
;{'time': 40500, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1945.2113, 'humidity': 76.81953};40500
;{'time': 40600, 'best_bid': 1090, 'best_ask': 1097, 'bidPrice': 1092.5, 'askPrice': 1094.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1944.741, 'humidity': 76.832344};40600
;{'time': 40700, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1944.2705, 'humidity': 76.84515};40700
;{'time': 40800, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1943.7998, 'humidity': 76.85795};40800
;{'time': 40900, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1943.329, 'humidity': 76.870735};40900
;{'time': 41000, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1942.858, 'humidity': 76.883514};41000
;{'time': 41100, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1942.3868, 'humidity': 76.89628};41100
;{'time': 41200, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1941.9155, 'humidity': 76.909035};41200
;{'time': 41300, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1941.444, 'humidity': 76.92178};41300
;{'time': 41400, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1940.9723, 'humidity': 76.93452};41400
;{'time': 41500, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1940.5005, 'humidity': 76.94724};41500
;{'time': 41600, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1940.0284, 'humidity': 76.95996};41600
;{'time': 41700, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1089.0, 'askPrice': 1090.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1939.5563, 'humidity': 76.972664};41700
;{'time': 41800, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1939.084, 'humidity': 76.98537};41800
;{'time': 41900, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1938.6115, 'humidity': 76.998055};41900
;{'time': 42000, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1938.1388, 'humidity': 77.01073};42000
;{'time': 42100, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1937.666, 'humidity': 77.0234};42100
;{'time': 42200, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1937.1931, 'humidity': 77.03606};42200
;{'time': 42300, 'best_bid': 1085, 'best_ask': 1093, 'bidPrice': 1088.0, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1936.7201, 'humidity': 77.048706};42300
;{'time': 42400, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1936.2468, 'humidity': 77.06134};42400
;{'time': 42500, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1935.7734, 'humidity': 77.073975};42500
;{'time': 42600, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1935.2999, 'humidity': 77.08659};42600
;{'time': 42700, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1934.8263, 'humidity': 77.099205};42700
;{'time': 42800, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1934.3525, 'humidity': 77.11181};42800
;{'time': 42900, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1933.8787, 'humidity': 77.124405};42900
;{'time': 43000, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1091.5, 'askPrice': 1093.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1933.4045, 'humidity': 77.13699};43000
;{'time': 43100, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1932.9304, 'humidity': 77.14957};43100
;{'time': 43200, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1932.456, 'humidity': 77.16214};43200
;{'time': 43300, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1090.5, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1931.9816, 'humidity': 77.1747};43300
;{'time': 43400, 'best_bid': 1090, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1931.5071, 'humidity': 77.18725};43400
;{'time': 43500, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1088.0, 'askPrice': 1089.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1931.0323, 'humidity': 77.19979};43500
;{'time': 43600, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1930.5575, 'humidity': 77.21232};43600
;{'time': 43700, 'best_bid': 1088, 'best_ask': 1095, 'bidPrice': 1091.0, 'askPrice': 1092.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1930.0826, 'humidity': 77.224846};43700
;{'time': 43800, 'best_bid': 1089, 'best_ask': 1096, 'bidPrice': 1092.0, 'askPrice': 1093.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1929.6075, 'humidity': 77.237366};43800
;{'time': 43900, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1929.1323, 'humidity': 77.24987};43900
;{'time': 44000, 'best_bid': 1087, 'best_ask': 1095, 'bidPrice': 1090.0, 'askPrice': 1092.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1928.6571, 'humidity': 77.262375};44000
;{'time': 44100, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1090.0, 'askPrice': 1091.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1928.1816, 'humidity': 77.274864};44100
;{'time': 44200, 'best_bid': 1087, 'best_ask': 1094, 'bidPrice': 1089.5, 'askPrice': 1091.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1927.7062, 'humidity': 77.28735};44200
;{'time': 44300, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1927.2305, 'humidity': 77.29983};44300
;{'time': 44400, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1926.7548, 'humidity': 77.312294};44400
;{'time': 44500, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1085.5, 'askPrice': 1087.0, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1926.2789, 'humidity': 77.32475};44500
;{'time': 44600, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1925.803, 'humidity': 77.337204};44600
;{'time': 44700, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1925.3269, 'humidity': 77.349655};44700
;{'time': 44800, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1924.8508, 'humidity': 77.36209};44800
;{'time': 44900, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1924.3745, 'humidity': 77.37452};44900
;{'time': 45000, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 0.8, 'exportTariff': 8.5, 'importTariff': -4.5, 'sunlight': 1923.8982, 'humidity': 77.38694};45000
